17,5000
603,3284,-1,2402,1064,2881,4313,3831,828,-1,1483,4055,1125,3524,1900,-1,-1,-1,124,760,2996,310,1667,4416,3538,3330,1799,-1,3706,912,3677,116,3634,4404,1606,1697,274,1394,2832,3305,915,-1,8,4777,4843,4558,4434,893,652,4797,835,3610,4317,3468,750,282,-1,2554,2768,602,496,3249,162,4172,3852,917,2322,2971,1224,1378,4601,4159,1927,4715,957,2743,3077,1390,1279,176,125,3836,4608,3592,2290,2959,3404,3745,441,4880,2815,611,3125,3586,1670,247,3307,2061,3816,3635,4792,138,-1,3830,668,2331,3959,3803,988,3329,4115,-1,4812,-1,-1,2730,-1,1458,3984,-1,1112,3428,1371,1061,521,2997,4467,3393,-1,2744,-1,2703,2671,3703,4845,1607,4596,-1,903,2556,2116,3277,4501,3438,1748,667,1396,92,4345,61,1955,4854,4654,2117,4671,4569,1002,3244,4788,3683,4509,1287,4895,3029,42,2411,491,3890,150,2858,4490,1613,1355,2194,2021,69,2309,3624,1687,688,1207,3476,2269,4219,3181,278,4047,2102,827,1477,3269,2679,2638,507,879,1070,4448,3309,823,4744,408,-1,3907,4426,666,1719,860,4152,1211,637,1648,4955,505,4382,2784,3489,3228,2657,4910,3897,-1,-1,607,3376,2356,714,1843,4233,1957,3387,1825,293,594,1494,3189,4174,-1,4552,1856,2986,2347,2521,2552,3206,2898,4929,3432,4521,389,3085,4879,3447,1251,2086,4387,4688,3473,2523,1094,2953,2046,2558,2745,4573,-1,1073,4326,-1,1807,1899,4875,2212,1573,4881,-1,3073,891,-1,2947,4611,4614,2287,3674,315,4753,4789,3367,4147,1299,1689,375,2874,3169,-1,119,108,1539,4645,3591,4865,3123,490,229,472,1467,940,538,29,4207,977,3059,1154,4801,-1,2206,925,393,2719,3965,-1,-1,1400,4874,1535
3338,1752,4742,3554,1446,4103,1574,716,3867,3687,2740,1547,3423,1088,1150,1104,1709,1383,-1,3846,1082,-1,157,3500,593,4844,-1,920,373,2790,1761,3095,2980,3378,703,3947,3024,1664,3903,1551,2245,2406,4360,307,2088,4053,2589,3377,1268,3978,-1,3916,1818,-1,2500,3904,4427,3365,3540,1851,1740,901,1191,2146,4168,1742,950,-1,362,-1,1046,583,2292,1152,919,644,1222,1541,680,3138,3003,1623,1448,390,3326,2065,4328,3641,1844,1681,1184,4838,4226,2901,1877,-1,990,1053,619,2481,2528,1365,4160,151,-1,-1,2447,479,1954,3551,4391,3335,1162,4081,1595,2803,3166,1436,-1,4906,2068,-1,686,1688,3970,1351,3165,2121,713,444,4359,2714,4525,4011,704,-1,616,-1,4989,4701,2647,3411,2805,2248,3866,1217,754,2636,3452,139,349,4468,152,1642,2654,4257,3461,4584,2665,4949,1865,565,4944,3895,4663,1779,4829,321,2475,2765,497,4165,-1,4609,2988,-1,3488,3766,1171,574,414,382,2441,2486,2364,2605,1476,4854,4184,783,45,1531,1133,1710,1146,4322,4155,1409,3254,3513,2359,808,2093,4685,-1,3251,4113,4112,2968,-1,1627,4749,1050,2875,3972,283,1334,4385,-1,1654,3380,1329,969,2757,3854,2839,3925,-1,4778,-1,1513,822,2409,1464,306,791,266,3449,4676,1826,-1,4977,3205,1976,-1,-1,201,4923,1755,2277,4850,3145,765,1556,2234,1842,4531,974,1027,2399,2592,3287,3769,2825,4215,1735,685,2324,1771,2906,2779,3234,3944,3422,3311,-1,3665,4972,4438,753,3782,4940,1359,1057,4403,2059,2957,154,3339,1015,2783,-1,2524,-1,1661,3437,1141,1726,-1,4004,437,1766,-1,1841,1440,1087,1665,1397,4151,510,397,3593,1878,612,4246,-1,4992,2905,320,757,2077,909,1995,2318
2460,635,368,1549,792,1435,4704,3888,2544,1522,4065,3250,3246,892,2564,2231,1801,-1,3525,1862,787,3617,4523,395,4062,3002,4224,1563,2383,118,746,-1,-1,2389,677,1778,3562,-1,2345,4471,1839,94,799,571,-1,2458,1931,3154,3934,4847,4927,3347,-1,3146,3680,4120,218,4983,2588,2302,4510,4197,-1,3220,2796,1438,2715,3945,-1,2789,3172,3418,1534,3519,4804,1800,575,3260,454,1364,2041,-1,2378,2684,1197,2136,3549,3131,2663,4082,-1,2594,3537,3061,1428,1091,959,4212,4669,3439,2037,4286,645,2109,4637,1528,2655,351,2506,3736,696,4969,4479,1608,3217,-1,3,3717,-1,4772,1370,145,3362,2960,741,478,3492,4711,537,815,3299,2133,226,2742,1589,1831,3126,-1,2983,4022,1692,2173,4915,4141,409,1024,2650,4708,1544,889,2238,4261,2862,1326,4613,-1,2239,1196,2533,-1,2057,1201,-1,1858,2229,1898,4680,868,4554,4097,3334,4807,1632,2526,4433,1947,1069,2024,951,3961,1520,2780,3290,2787,4787,1923,1517,-1,1237,4499,2241,4421,4489,3436,3694,4745,3808,1306,2690,3719,2064,2202,1097,115,3100,2386,261,3940,2977,1881,284,764,18,3394,-1,67,3611,-1,-1,-1,250,1065,1816,20,1836,642,-1,246,4840,2793,1030,4182,-1,1920,621,662,-1,2283,4785,1936,4682,2396,2835,3280,4454,2678,38,4952,1068,590,3279,629,4455,-1,1984,2574,3825,-1,1699,2197,687,829,1798,1183,1767,-1,-1,1214,4541,245,3565,1415,2357,763,372,-1,1594,-1,2272,3532,2209,1653,2545,2995,4267,1852,2490,1472,2845,1956,1891,1847,-1,-1,2000,556,3445,1175,3741,4185,468,3129,1005,1913,3556,4666,3921,954,3159,551,-1,1937,1272,1484,4420,1559,-1,2590,3135,942,2192,4958,2478,2007
2435,3420,794,1972,4673,3773,640,4310,3986,4610,208,4672,6,2445,4593,1165,1212,2484,3868,3861,2979,2518,4150,376,-1,1493,3219,3768,2043,4998,2568,1203,4714,3536,3721,4491,4025,172,3426,-1,4978,2438,37,2223,4050,3712,2686,113,4580,-1,914,4378,-1,553,1193,1609,3645,2859,2462,159,-1,1889,585,1173,2794,3705,3937,89,4450,-1,1323,3505,953,2243,1894,921,4295,3731,818,-1,4716,2551,3434,3315,4324,2612,2511,4795,1098,2661,581,2038,4720,302,975,4653,-1,1588,3791,2112,-1,2058,2195,719,-1,2078,1739,4008,3901,-1,4858,632,4913,1592,984,4535,2860,515,2967,862,4366,358,187,2534,203,3057,388,3754,4417,170,4358,180,1558,4370,1079,749,2697,3283,3919,869,3999,1373,221,4729,3021,3751,3081,3050,168,3760,1545,1587,4746,809,398,-1,1166,4139,-1,53,880,1092,3273,4235,17,1641,2709,-1,2578,1500,2352,-1,4576,4131,4585,3905,4453,2637,350,15,820,2497,1096,-1,3827,4727,2990,4117,14,3256,-1,1254,1466,4733,4657,-1,2444,1838,1009,4090,2827,1137,4770,4227,671,4119,-1,1861,101,1980,4520,4052,96,451,-1,4713,4600,2153,4702,3699,2047,2276,4134,2294,2218,2752,1622,3117,-1,4502,1857,971,4543,4037,-1,2266,3065,3054,669,2771,2279,4444,1199,3113,3952,304,4629,4162,3400,4547,3482,3882,563,1105,4464,-1,3713,2718,2499,324,1324,3053,1032,3749,2264,244,-1,4762,748,3485,1295,2303,3806,3723,3049,1232,-1,3708,3521,3263,2894,3258,2141,1930,3088,-1,2467,804,-1,-1,4478,2455,3308,342,3271,-1,4423,1802,3838,4684,-1,291,2442,2800,-1,3982,2071,3924,729,4225,-1,3013,3112,1021,2099,1634,4700,615,1918,3386,-1,4504,1479,2200
3026,4522,3560,3879,3241,2305,1725,3199,1672,4582,-1,2216,877,4288,-1,1223,-1,-1,683,855,4059,178,3585,1963,1450,1501,888,1971,4312,774,-1,4826,2392,3333,1683,3164,2522,-1,1696,3063,1777,2382,4400,234,4474,1951,4567,3992,1803,2271,1010,493,2838,597,3176,1153,3931,4935,767,4371,4122,4148,2253,2821,402,-1,3261,46,646,2069,2483,4357,3783,1564,166,1429,3603,2624,1997,1695,2843,1621,1538,4330,1690,1992,4040,2344,639,2148,1357,-1,4781,-1,1341,2012,4407,4540,2374,277,3323,4938,4003,-1,1170,4877,4289,4042,1640,3406,2801,4466,885,2804,3616,3790,177,4252,1085,1233,2291,3788,3227,3071,4903,4021,4724,2459,3098,4961,2082,4678,2,2748,188,2903,4319,1486,2666,3558,2587,-1,4000,335,195,3274,4017,793,3701,3480,1906,944,3682,824,931,134,4647,-1,2732,4350,4285,1586,-1,4512,-1,987,1637,4347,2149,1533,4545,3104,-1,-1,309,2970,4321,-1,1532,78,2720,1730,3066,2936,4528,-1,2945,568,3481,100,4712,1075,1846,2520,1148,816,1264,4852,1628,-1,-1,1516,-1,4894,2722,3684,1294,4204,647,-1,3668,2716,2369,955,4349,3605,4677,3829,2942,1775,1833,2581,2105,4679,910,4884,3938,2156,87,4396,922,2999,4965,1512,3542,-1,-1,986,2233,3950,1973,2802,1684,2371,2584,4258,3785,3458,4451,887,4026,3099,3110,76,4911,-1,4919,3752,4380,4810,3471,423,875,-1,2915,3092,240,3900,2519,2095,4918,966,3943,3122,4015,2973,3451,3364,3981,3201,1636,2871,4766,1649,82,2769,2201,985,2166,1537,4866,1134,4959,2713,1600,3304,4325,-1,4361,1905,4395,325,4914,3932,494,327,983,4178,3107,1808,3613,4300,-1,1747,923,2055,4793,3171,3976,2886,3633,-1,36,93
2830,1576,3733,3230,756,3483,2461,249,4032,-1,3285,190,-1,1298,3108,3670,3116,4508,4620,4986,255,2615,4399,927,3891,3821,3662,4505,4356,819,-1,625,420,2539,426,3105,4256,1718,3321,2031,3351,-1,2453,3577,4145,2912,4353,443,1794,4549,755,1848,2701,4127,2826,3359,661,573,4091,-1,2423,2889,-1,4049,3958,3022,614,3802,3501,2108,3008,338,141,2337,878,4314,1812,3779,4973,270,3296,584,3494,4698,1192,-1,-1,2505,2869,1952,1421,4255,1049,4803,2508,2429,1444,4332,2913,3709,1136,3581,3463,48,4588,813,3328,2754,469,4761,1126,-1,949,4124,4971,4730,3459,2427,864,1019,269,681,2689,2600,4675,-1,2567,4133,4106,854,4602,4794,506,1523,2401,2788,4925,3312,2753,778,3716,1283,3669,2163,4250,1554,3046,107,796,2410,3292,-1,2385,2198,916,2355,3675,3148,1316,1189,4462,1391,2097,448,3776,3048,3017,3649,1792,795,540,2563,1179,3259,1439,3381,3980,3239,4428,458,712,2417,847,3193,2807,504,2668,-1,-1,610,2128,31,1,517,2152,4430,2602,12,319,3086,4943,-1,4486,4834,2155,1149,3659,1271,3395,4365,-1,1773,2531,3310,-1,4692,3019,2868,4739,436,3548,95,1721,80,-1,3747,4179,445,3410,3869,1791,34,2416,3623,392,-1,1113,4343,378,1868,2799,675,2940,4993,4465,10,161,1074,11,2228,1727,1071,725,-1,4595,2054,-1,967,4248,4309,2006,3700,3673,-1,71,4114,4078,3939,2193,1102,1693,-1,3954,41,-1,-1,58,4498,2538,4731,-1,4835,3472,2921,-1,1662,2747,381,3885,2391,1006,2384,1596,3342,3910,1717,1121,2653,3157,160,739,727,363,4583,2674,803,2335,2658,2572,1875,2885,4747,4231,2189,2641,562,3218,2622,1044,4098,1970,2083,-1,-1
4045,383,663,2284,4104,2989,2681,3796,-1,4796,2211,1884,-1,3276,1659,4872,3742,-1,3859,3407,3552,4429,3139,1845,2595,2503,3567,558,-1,4095,4494,3724,2675,2338,3043,939,3559,3152,2285,-1,633,520,4481,1066,4402,4063,1616,3056,2950,-1,4287,2479,535,4216,643,3231,2966,427,211,1081,446,2326,3140,3118,4893,3037,730,3183,4398,2555,1886,4138,347,2263,432,4036,194,-1,84,4084,4142,1626,1090,1796,3044,149,3502,369,1367,1565,745,3268,412,2190,3067,1986,442,554,4006,964,1901,79,934,-1,2101,1319,4984,1095,904,4655,1490,1048,3415,2456,1041,1480,952,4339,1677,3826,3060,2969,3772,3833,4898,3800,700,1051,-1,459,-1,4294,2693,911,4067,1358,1465,1921,2549,1029,1123,433,874,1248,-1,-1,2227,4922,1776,3507,3740,1200,3203,1499,4516,2495,136,411,4980,1202,4206,4447,4196,4966,785,533,4076,2001,3390,4757,2293,2890,1062,111,4364,1276,2818,4941,262,4652,1548,9,1186,4109,1837,268,3870,2642,-1,1617,4696,3132,699,2941,2115,4991,165,32,4683,3208,1657,2259,4136,4888,1384,2517,462,1746,1427,3728,1108,1470,3865,4436,631,1770,2323,1258,2176,2876,4513,4125,132,978,525,2696,2073,214,1830,1871,4061,2446,3416,4885,2738,2842,2704,30,-1,2776,4107,962,55,-1,2824,2160,1174,2494,3863,2865,894,937,-1,4625,4143,3956,3842,4335,3609,3384,4690,2614,1419,1656,-1,1198,2951,2781,91,3902,628,2139,2560,4337,-1,4368,2854,2822,810,3949,2342,569,4088,2692,-1,2831,-1,-1,4764,4703,2817,2535,2398,1288,4802,2626,4384,2242,4974,4338,2645,-1,3692,541,655,-1,4415,802,1067,3337,103,1000,1176,648,1795,4304,-1,1819,3714,173,4693,-1,3101,935
2791,-1,-1,85,1406,3967,2219,3535,4592,452,72,3456,-1,2873,902,586,833,3702,-1,1416,4191,1855,2159,972,3222,3598,4887,2062,2895,1781,2020,606,1443,470,2705,4591,-1,4033,3698,2810,4590,653,-1,4574,2758,2403,4891,-1,1132,4873,1731,3786,4559,2390,3300,4218,3906,4639,1139,2029,-1,2240,-1,924,3526,81,1601,62,2297,3414,2333,1823,4265,265,1786,4111,4243,1337,1131,158,4837,-1,3765,3213,3883,4069,2648,3318,28,4928,547,1411,474,1031,4205,3631,1437,2596,842,4175,3875,3297,1106,4773,1430,2910,2361,1562,958,2340,2994,3047,-1,2244,798,3912,3711,3396,1724,3793,3119,2565,1161,1631,1668,3072,3361,1940,3946,4780,2091,3079,918,3661,4646,4051,2181,2299,3188,1375,3014,1511,3914,4146,-1,-1,2273,-1,1475,3555,3933,1887,4630,4393,-1,2553,4622,3814,674,197,4154,2466,3857,-1,3679,-1,4023,711,216,589,438,2927,123,579,1518,2465,718,-1,1300,1423,1738,3563,530,1116,3270,3893,695,3564,1591,1975,1958,4635,3163,4397,3815,4,74,626,2123,126,2013,3929,4946,1590,2864,3851,2702,1247,1911,1413,3514,2154,3730,3051,4841,651,1352,3877,2586,1266,2295,2191,3594,1380,1756,1119,2834,4900,872,1278,99,4863,3756,4996,117,1140,1510,3848,3695,1368,3968,4882,175,202,3744,3319,4240,4105,672,2179,599,2643,2759,252,3960,2457,1017,1369,1566,1934,2746,35,1117,3533,386,3995,314,3799,-1,3419,465,4999,634,-1,3691,1655,1854,1749,-1,3922,2501,4238,4538,4001,-1,232,4909,3087,2162,318,4784,2428,3034,3534,399,2111,3025,708,3257,899,-1,936,2811,2576,4334,3001,4440,357,2880,2955,-1,1120,-1,3584,4555,867,3082,2472,360,-1,3235,2669,4198,-1
3764,4279,210,3953,2437,731,3020,4183,2454,707,-1,1526,2311,4519,3561,1572,3696,2157,1674,3035,4344,2182,2682,843,3177,3908,2150,2404,2122,1714,4579,361,2252,2213,3625,2124,4726,1304,4560,3690,4472,542,2282,1225,779,2529,1893,3541,4857,486,3114,2632,3720,-1,3942,1497,1194,1503,4765,529,1809,3128,1571,789,4079,2066,3820,2711,1491,-1,3597,1824,4459,2846,3973,-1,3433,4616,447,4517,3615,3658,1124,3238,2933,404,4864,2251,811,1277,4707,1827,650,617,3738,4156,1630,1151,2629,1344,4410,-1,4650,4230,4408,477,1676,3370,1290,2132,1241,4469,4392,2405,4259,2929,4010,-1,2688,4581,461,2468,285,183,167,429,4054,3153,4492,2844,2363,-1,2952,4046,1925,3642,735,3693,4477,3618,4775,905,4848,534,3096,1100,-1,3601,-1,1086,3424,2096,1965,2683,2893,1289,3435,3200,-1,2419,-1,1912,4526,1404,-1,2920,2729,528,2883,3757,1407,27,1650,2034,3775,4876,4950,2362,-1,2611,2180,2388,786,4954,1259,1213,838,544,3382,1185,772,831,498,1349,2104,3175,3352,-1,-1,1715,2328,1525,512,4214,2728,2321,2135,4763,3464,2025,4092,4870,4268,243,1240,2080,1620,3926,1311,938,3923,2562,1720,3544,4908,-1,4077,1144,2649,4130,2110,235,2040,3366,3638,1969,-1,3936,1402,539,4627,2300,2433,-1,2315,4199,4842,2914,-1,2421,3070,4825,3317,4642,1118,274,4463,3770,3599,-1,698,4755,4118,658,2734,1552,3812,3078,3093,2368,4686,4533,1236,2140,851,1449,560,4213,4503,303,4896,4758,605,3657,1736,1239,280,1867,-1,2439,1991,4411,2204,2075,65,1768,401,2662,1442,4187,2222,4709,3441,-1,1238,3872,4994,4640,3974,-1,1308,980,3637,4202,3689,761,3672,356,3209,-1,3580,4158,403,3734
782,3643,181,2673,3225,1888,1164,1163,4759,3862,1763,354,4851,-1,3811,1686,618,3141,3807,4153,1917,523,1004,4634,1374,3357,4849,2717,1645,-1,4921,1542,2606,4964,2607,3582,3286,2313,52,3033,4798,4397,1424,3303,773,2878,4735,2975,-1,2694,2670,1456,4811,2548,-1,4028,2477,4270,258,4862,1584,883,1109,2908,3889,19,1924,4734,140,1828,2540,348,4771,3124,4305,2547,734,4002,-1,2628,865,2339,2471,4013,613,2763,1331,3041,2853,2698,3045,1788,2268,4561,275,4806,499,4586,832,171,4074,-1,483,524,3918,4931,3457,1025,3979,-1,2963,4963,684,4732,3573,3801,1362,4902,2635,1669,-1,-1,3080,1679,4041,2033,1708,-1,3293,-1,2806,973,4425,374,2420,1853,1038,2250,3539,2762,-1,3993,1666,109,664,1652,4799,3755,1508,2985,1474,2452,4779,1307,4173,3184,3278,1410,3402,609,1569,930,1482,68,4668,3322,3038,3955,3969,564,1663,2931,4083,1530,366,421,1011,1302,334,4951,2823,1908,-1,-1,-1,3545,1210,3454,4363,3247,1910,1360,926,196,431,1978,2575,3588,4924,800,4211,4144,4493,1338,3010,1733,410,1754,2514,906,4221,3288,1514,1521,2961,1267,503,4484,4126,4027,3076,3726,4394,2816,2492,4751,3503,4926,3963,692,3864,1489,2627,4568,577,-1,1647,2489,3528,-1,2773,3750,1829,128,4817,4200,3443,1864,4275,3467,1722,2848,1619,1227,1099,2103,39,192,3688,-1,3389,4296,1942,4283,4953,2473,4827,641,4566,3876,1983,4311,4871,1008,4299,4786,-1,2247,4129,-1,679,3847,3397,2841,2767,3526,4375,2625,3930,3130,4044,1979,2761,-1,4264,1218,-1,224,4542,4413,63,4564,1785,2175,228,4643,4822,3575,4904,435,1178,1575,689,4340,2186,4306,3951,4697,1506,-1,2502,4618,4298,3797
